"date" "hour" "B" "F" "L" "M" "N" "O" "P" "Q"
20030707 2100 NA 14 4 18 7 12 8 2
20030707 2200 NA 14 2 15 13 14 15 2
20030707 2300 NA 8 2 9 6 17 15 4
20030707 2400 NA 15 4 18 13 20 19 10
20030708 100 NA 18 12 14 19 21 22 15
20030708 200 NA 19 18 25 22 22 24 14
20030708 300 NA 19 21 25 22 21 24 21
20030708 400 NA 20 21 22 22 22 24 20
20030708 500 NA 21 25 23 23 25 19 18
20030708 600 NA 19 18 24 20 23 22 16
20030708 700 NA 22 20 25 26 25 27 22
20030708 800 NA 8 11 20 13 11 17 19
20030708 900 NA 4 4 15 3 4 5 4
20030708 1000 NA 11 9 12 4 9 4 4
20030708 1100 NA 10 5 13 13 17 8 5
20030708 1200 NA 12 20 19 21 21 17 15
20030708 1300 NA 10 25 19 15 21 18 21
20030708 1400 NA 12 18 20 15 20 21 22
20030708 1500 NA 13 13 17 11 16 22 23
20030708 1600 NA 10 21 19 12 13 19 24
20030708 1700 NA 8 20 19 9 11 12 18
20030708 1800 NA 4 6 15 5 4 6 11
20030708 1900 NA 1 1 3 2 2 3 5
20030708 2000 NA 2 2 3 2 2 2 3
20030708 2100 NA 2 2 3 2 2 3 3
20030708 2200 NA 2 2 3 2 3 3 4
20030708 2300 NA 1 1 3 2 3 4 2
20030708 2400 NA 1 2 2 2 2 3 2
20030709 100 NA 1 1 2 2 2 3 2
20030709 200 NA 1 1 2 2 1 3 1
20030709 300 NA 1 1 3 2 2 2 1
20030709 400 NA 1 1 3 2 2 2 1
20030709 500 NA 1 1 3 2 3 2 1
20030709 600 NA 1 1 3 2 2 3 1
20030709 700 NA 1 1 2 2 2 2 2
20030709 800 NA 2 2 2 2 2 3 3
20030709 900 NA 2 2 3 2 3 2 3
20030709 1000 NA 2 1 5 3 3 3 2
20030709 1100 NA 3 5 6 3 3 4 3
20030709 1200 NA 8 11 10 7 9 9 8
20030709 1300 NA 8 14 13 11 12 14 10
20030709 1400 NA 7 13 20 13 17 16 10
20030709 1500 NA 10 13 14 13 17 16 13
20030709 1600 NA 7 12 8 14 18 17 14
20030709 1700 NA 6 10 6 10 16 14 11
20030709 1800 NA 2 3 3 4 6 7 4
20030709 1900 NA 2 2 2 2 4 3 3
20030709 2000 NA 2 3 2 2 4 4 3
20030709 2100 NA 2 3 4 2 5 3 3
20030709 2200 NA 2 2 2 2 7 4 3
20030709 2300 NA 2 1 3 3 6 5 2
20030709 2400 NA 1 2 2 2 4 4 2
20030710 100 NA 1 1 2 2 4 1 2
20030710 200 NA 1 1 2 2 4 2 1
20030710 300 NA 1 1 3 2 3 2 2
20030710 400 NA 2 1 6 2 2 3 2
20030710 500 NA 1 1 7 2 2 3 2
20030710 600 NA 1 1 7 2 3 2 2
20030710 700 NA 1 1 7 2 3 2 2
20030710 800 NA 2 2 2 2 4 3 2
20030710 900 NA 2 2 4 3 3 3 2
20030710 1000 NA 2 1 7 3 2 3 2
20030710 1100 NA 4 4 8 3 5 4 4
20030710 1200 NA 7 10 12 5 11 10 9
20030710 1300 NA 12 15 22 9 15 18 12
20030710 1400 NA 16 22 22 11 15 21 14
20030710 1500 NA 14 18 22 13 19 18 12
20030710 1600 NA 8 12 23 14 18 19 13
20030710 1700 NA 4 7 12 11 12 11 6
20030710 1800 NA 2 2 3 3 4 3 2
20030710 1900 NA 2 2 4 2 3 3 3
20030710 2000 NA 3 3 3 2 5 3 4
20030710 2100 NA 2 3 3 2 7 4 5
20030710 2200 NA 2 3 3 4 8 5 4
20030710 2300 NA 1 2 2 3 6 5 2
20030710 2400 NA 1 2 2 3 4 4 2
20030711 100 NA 1 1 3 2 3 3 2
20030711 200 NA 1 1 5 2 3 3 1
20030711 300 NA 1 1 5 2 4 2 1
20030711 400 NA 1 1 9 2 3 2 1
20030711 500 NA 1 1 16 2 2 2 1
20030711 600 NA 1 1 11 2 2 2 1
20030711 700 NA 2 1 10 2 3 2 1
20030711 800 NA 2 2 5 2 5 3 2
20030711 900 NA 2 2 4 3 4 3 2
20030711 1000 NA 1 2 6 3 3 3 2
20030711 1100 NA 4 6 13 2 2 3 4
20030711 1200 NA 6 11 13 4 7 8 8
20030711 1300 NA 7 27 22 9 16 17 15
20030711 1400 NA 10 34 25 12 23 23 19
20030711 1500 NA 15 33 32 22 20 23 26
20030711 1600 NA 23 32 32 23 23 20 27
20030711 1700 NA 14 24 13 13 16 16 23
20030711 1800 NA 2 4 3 2 8 4 4
20030711 1900 NA 3 2 3 2 4 2 2
20030711 2000 NA 2 2 3 2 5 2 3
20030711 2100 NA 2 2 3 4 6 4 3
20030711 2200 NA 2 2 4 3 7 5 3
20030711 2300 NA 2 2 3 2 6 4 3
20030711 2400 NA 1 1 2 2 6 5 3
20030712 100 NA 1 1 2 2 5 2 2
20030712 200 NA 1 1 3 2 6 3 2
20030712 300 NA 1 1 4 2 4 2 1
20030712 400 NA 1 1 6 2 4 2 2
20030712 500 NA 1 1 6 2 4 2 1
20030712 600 NA 2 1 4 2 4 2 1
20030712 700 NA 1 1 6 2 4 2 1
20030712 800 NA 1 1 4 2 5 3 2
20030712 900 NA 1 1 3 2 5 3 2
20030712 1000 NA 1 1 3 2 4 2 2
20030712 1100 NA 2 3 6 2 4 2 3
20030712 1200 NA 4 9 9 4 5 4 10
20030712 1300 NA 9 14 16 6 9 6 12
20030712 1400 NA 12 18 18 8 16 16 13
20030712 1500 NA 12 20 25 11 14 13 11
20030712 1600 NA 9 11 11 9 14 14 11
20030712 1700 NA 5 4 7 4 9 7 5
20030712 1800 NA 2 2 3 2 5 3 2
20030712 1900 NA 2 2 3 2 7 3 4
20030712 2000 NA 2 2 4 3 8 4 4
20030712 2100 NA 2 2 2 NA 9 5 5
20030712 2200 NA 1 2 3 NA 8 4 3
20030712 2300 NA 1 2 2 NA 9 4 3
20030712 2400 NA 1 2 2 NA 5 4 2
20030713 100 NA 1 2 3 NA 4 4 2
20030713 200 NA 1 1 2 NA 4 2 2
20030713 300 NA 1 1 2 NA 3 2 1
20030713 400 NA 1 1 2 NA 1 2 1
20030713 500 NA 1 1 2 NA 2 3 1
20030713 600 NA 1 1 5 NA 3 2 1
20030713 700 NA 1 1 9 NA 2 2 1
20030713 800 NA 1 1 3 NA 3 2 1
20030713 900 NA 2 1 5 NA 3 2 1
20030713 1000 NA 2 2 9 NA 2 3 2
20030713 1100 NA 6 8 15 NA 5 6 7
20030713 1200 NA 14 20 24 13 11 16 16
20030713 1300 NA 21 29 23 28 22 29 25
20030713 1400 NA 27 37 39 39 31 33 28
20030713 1500 NA 29 39 46 40 32 37 32
20030713 1600 NA 31 39 47 42 31 34 32
20030713 1700 NA 25 34 40 36 31 29 28
20030713 1800 NA 11 19 20 24 23 22 21
20030713 1900 NA 2 3 3 2 4 6 4
20030713 2000 NA 2 3 3 2 5 3 4
20030713 2100 NA 2 2 3 3 5 5 3
20030713 2200 NA 1 2 2 3 6 5 4
20030713 2300 NA 1 1 3 2 4 4 2
20030713 2400 NA 1 1 4 2 4 4 2
20030714 100 NA 1 1 2 2 2 3 2
20030714 200 NA 1 1 4 2 3 1 1
20030714 300 NA 1 1 8 2 2 4 1
20030714 400 NA 2 12 2 4 7 15 8
20030714 500 NA 6 16 2 13 12 17 13
20030714 600 NA 13 10 3 16 15 17 9
20030714 700 NA 9 10 7 16 11 13 17
20030714 800 NA 2 6 10 10 4 7 11
20030714 900 NA 1 2 4 6 3 3 7
20030714 1000 NA 1 1 4 3 3 3 7
20030714 1100 NA 1 4 2 4 7 6 11
20030714 1200 NA 4 11 3 7 13 10 9
20030714 1300 NA 7 10 8 12 17 18 15
20030714 1400 NA 10 17 12 17 21 18 17
20030714 1500 NA 11 21 17 19 24 22 22
20030714 1600 NA 11 20 20 21 24 26 25
20030714 1700 NA 9 21 18 19 26 26 26
20030714 1800 NA 3 13 5 9 16 18 15
20030714 1900 NA 2 3 2 3 5 3 2
20030714 2000 NA 2 2 3 2 4 2 2
20030714 2100 NA 2 2 3 2 5 2 2
20030714 2200 NA 1 2 3 2 4 3 2
20030714 2300 NA 1 1 3 2 3 3 2
20030714 2400 NA 1 1 2 2 4 4 2
20030715 100 NA 1 1 2 2 3 3 2
20030715 200 NA 1 1 2 2 3 3 2
20030715 300 NA 1 1 4 2 2 3 2
20030715 400 NA 1 1 2 2 3 2 2
20030715 500 NA 1 1 3 2 3 3 2
20030715 600 NA 1 1 3 2 3 2 2
20030715 700 NA 2 1 3 2 3 2 2
20030715 800 NA 1 2 3 2 4 3 3
20030715 900 NA 1 2 4 2 4 4 3
20030715 1000 NA 2 1 5 3 2 2 2
20030715 1100 NA 7 8 11 4 5 5 7
20030715 1200 NA 12 14 15 13 11 12 12
20030715 1300 NA 14 19 18 15 19 18 19
20030715 1400 NA 11 29 23 21 23 22 24
20030715 1500 NA 13 31 24 26 25 23 22
20030715 1600 NA 14 35 20 26 23 21 19
20030715 1700 NA 11 24 11 11 17 18 12
20030715 1800 NA 3 3 3 3 6 5 4
20030715 1900 NA 2 2 4 2 3 4 2
20030715 2000 NA 3 3 4 3 5 4 4
20030715 2100 NA 2 2 4 3 4 3 3
20030715 2200 NA 2 2 4 3 4 5 4
20030715 2300 NA 2 2 3 2 6 4 3
20030715 2400 NA 2 2 3 2 5 3 3
20030716 100 NA 1 1 2 2 6 2 1
20030716 200 NA 1 1 4 2 4 3 1
20030716 300 NA 1 1 4 2 4 2 2
20030716 400 NA 1 1 11 2 3 2 1
20030716 500 NA 1 1 15 2 3 1 1
20030716 600 NA 1 1 16 2 4 2 2
20030716 700 NA 1 1 8 2 4 2 2
20030716 800 NA 1 2 3 2 4 3 2
20030716 900 NA 2 3 3 3 5 3 3
20030716 1000 NA 2 1 4 3 4 3 3
20030716 1100 NA 3 5 10 2 3 3 3
20030716 1200 NA 6 11 9 4 3 5 6
20030716 1300 NA 12 15 14 7 9 10 8
20030716 1400 NA 17 27 18 13 10 16 14
20030716 1500 NA 17 27 29 19 17 17 20
20030716 1600 NA 11 24 27 18 NA 20 20
20030716 1700 NA 5 15 12 14 19 18 11
20030716 1800 NA 2 2 4 6 8 8 3
20030716 1900 NA 1 1 3 2 4 6 2
20030716 2000 NA 1 4 4 2 4 5 2
20030716 2100 NA 1 3 4 1 3 12 1
20030716 2200 NA 2 2 3 2 4 3 3
20030716 2300 NA 2 2 3 2 4 3 3
20030716 2400 NA 1 1 2 2 4 2 3
20030717 100 NA 1 1 2 2 2 2 1
20030717 200 NA 1 1 2 6 6 9 1
20030717 300 NA 6 1 2 14 10 11 1
20030717 400 NA 4 1 2 13 13 17 4
20030717 500 NA 2 1 1 8 11 12 4
20030717 600 NA 3 1 2 4 2 10 4
20030717 700 NA 1 1 1 2 2 4 5
20030717 800 NA 1 1 2 2 2 5 1
20030717 900 NA 1 1 2 2 3 2 2
20030717 1000 NA 1 1 3 2 4 3 2
20030717 1100 NA 1 1 3 2 5 9 6
20030717 1200 NA 1 3 5 3 6 5 7
20030717 1300 NA 3 5 7 4 6 7 4
20030717 1400 NA 5 11 NA 7 4 8 8
20030717 1500 NA 6 12 7 8 7 12 13
20030717 1600 NA 5 8 5 7 7 7 8
20030717 1700 NA 3 5 3 4 5 4 4
20030717 1800 NA 2 2 3 3 3 3 3
20030717 1900 NA 1 1 2 2 3 2 2
20030717 2000 NA 2 1 3 2 6 2 2
20030717 2100 NA 1 2 2 2 2 2 3
20030717 2200 NA 1 2 2 2 3 2 2
20030717 2300 NA 1 1 2 3 3 3 2
20030717 2400 NA 1 1 2 2 3 3 2
20030718 100 NA 1 1 2 2 2 2 1
20030718 200 NA 1 1 6 2 3 2 1
20030718 300 NA 1 1 7 2 2 2 1
20030718 400 NA 1 1 2 2 2 2 2
20030718 500 NA 1 1 4 2 2 2 2
20030718 600 NA 1 1 4 2 2 2 2
20030718 700 NA 1 1 4 2 2 2 2
20030718 800 NA 2 1 2 2 4 3 2
20030718 900 NA 1 2 3 3 3 3 2
20030718 1000 NA 1 1 3 3 2 2 2
20030718 1100 NA 2 2 3 3 3 3 3
20030718 1200 NA 3 3 5 2 3 3 3
20030718 1300 NA 5 4 17 3 6 5 4
20030718 1400 NA 8 6 15 7 12 11 9
20030718 1500 NA 9 12 10 13 13 13 13
20030718 1600 NA 5 15 14 14 14 12 18
20030718 1700 NA 3 12 9 12 10 12 11
20030718 1800 NA 3 3 4 4 5 3 3
20030718 1900 NA 2 2 3 2 5 4 3
20030718 2000 NA 3 2 4 3 6 3 5
20030718 2100 NA 2 2 3 4 7 3 4
20030718 2200 NA 1 3 4 4 8 7 3
20030718 2300 NA 2 2 2 2 5 6 2
20030718 2400 NA 1 1 1 2 3 3 3
20030719 100 NA 1 2 2 2 4 2 2
20030719 200 NA 1 1 5 2 5 2 2
20030719 300 NA 1 1 5 2 3 2 1
20030719 400 NA 1 2 4 2 4 2 1
20030719 500 NA 1 1 6 2 3 2 1
20030719 600 NA 1 1 2 2 4 2 1
20030719 700 NA 1 1 4 2 2 2 2
20030719 800 NA 1 1 3 2 3 1 2
20030719 900 NA 2 2 3 2 3 2 2
20030719 1000 NA 2 2 6 2 3 3 2
20030719 1100 NA 5 4 13 3 6 4 4
20030719 1200 NA 14 10 15 6 12 13 11
20030719 1300 NA 19 24 23 16 17 22 19
20030719 1400 NA 28 31 24 27 28 24 28
20030719 1500 NA 21 38 33 30 33 34 28
20030719 1600 NA 27 34 42 38 38 36 31
20030719 1700 NA 19 30 29 37 34 32 28
20030719 1800 NA 7 23 15 29 18 22 15
20030719 1900 NA 2 3 3 8 3 6 3
20030719 2000 NA 1 3 3 2 6 4 4
20030719 2100 NA 2 2 2 3 3 2 4
20030719 2200 NA 1 2 3 3 2 4 2
20030719 2300 NA 1 2 3 1 2 4 1
20030719 2400 NA 1 2 2 2 1 2 2
20030720 100 NA 1 1 2 2 1 3 2
20030720 200 NA 1 1 1 3 3 3 2
20030720 300 NA 1 1 1 2 1 2 2
20030720 400 NA 1 1 1 1 1 1 2
20030720 500 NA 1 1 5 1 1 1 1
20030720 600 NA 1 1 1 2 1 1 1
20030720 700 NA 1 1 1 2 2 2 1
20030720 800 NA 1 1 1 2 3 2 1
20030720 900 NA 4 5 1 7 9 11 8
20030720 1000 NA NA 6 13 14 12 14 11
20030720 1100 NA 7 9 16 15 10 14 10
20030720 1200 NA 9 11 15 16 9 13 14
20030720 1300 NA 8 12 18 19 14 21 17
20030720 1400 NA 12 9 15 19 17 21 14
20030720 1500 NA 14 15 11 19 22 21 15
20030720 1600 NA 15 15 13 21 22 21 17
20030720 1700 NA 11 11 11 19 22 21 16
20030720 1800 NA 7 7 7 12 13 14 8
20030720 1900 NA 1 1 3 2 4 7 5
20030720 2000 NA 1 1 3 2 4 4 3
20030720 2100 NA 1 1 2 2 3 2 2
20030720 2200 NA 2 1 2 2 4 4 2
20030720 2300 NA 1 1 2 2 4 2 1
20030720 2400 NA 1 1 2 2 4 2 1
20030721 100 NA 1 1 1 2 3 2 2
20030721 200 NA 1 1 2 2 2 8 2
20030721 300 NA 1 1 5 2 3 5 3
20030721 400 NA 1 1 8 6 2 4 3
20030721 500 NA 1 1 6 4 2 3 1
20030721 600 NA 5 1 5 2 2 2 1
20030721 700 NA 1 1 2 2 3 2 2
20030721 800 NA 2 1 2 2 3 2 2
20030721 900 NA 2 2 3 2 3 3 2
20030721 1000 NA 2 2 6 3 4 3 2
20030721 1100 NA 7 8 14 4 7 8 7
20030721 1200 NA 14 14 16 9 13 15 10
20030721 1300 NA 14 20 21 15 22 20 20
20030721 1400 NA 14 29 26 19 22 30 24
20030721 1500 NA 16 32 22 27 28 35 23
20030721 1600 NA 22 27 20 32 27 30 22
20030721 1700 NA 16 24 14 22 23 25 19
20030721 1800 NA 5 10 7 9 13 14 7
20030721 1900 NA 2 1 3 2 NA 3 2
20030721 2000 NA 2 2 4 2 NA 4 3
20030721 2100 NA 1 2 3 2 1 3 2
20030721 2200 NA 2 3 4 2 2 3 2
20030721 2300 NA 1 2 3 2 4 2 2
20030721 2400 NA 2 2 3 2 3 3 2
20030722 100 NA 1 1 2 2 3 2 2
20030722 200 NA 1 1 2 2 2 2 2
20030722 300 NA 1 1 2 3 2 2 8
20030722 400 NA 3 1 2 11 4 2 13
20030722 500 NA 2 1 2 10 3 2 10
20030722 600 NA 3 1 2 2 2 2 7
20030722 700 NA 1 1 2 2 2 2 2
20030722 800 NA 1 1 2 2 2 2 5
20030722 900 NA 2 1 2 2 3 2 2
20030722 1000 NA 1 1 2 3 3 3 4
20030722 1100 NA 3 2 3 3 7 7 7
20030722 1200 NA 5 4 4 6 8 7 6
20030722 1300 NA 9 6 9 11 14 15 10
20030722 1400 NA 14 14 12 17 19 21 22
20030722 1500 NA 18 24 15 25 26 28 25
20030722 1600 NA 18 26 23 29 27 29 24
20030722 1700 NA 15 23 23 27 26 29 23
20030722 1800 NA 9 15 15 17 17 17 17
20030722 1900 NA 2 2 3 6 4 12 9
20030722 2000 NA 2 4 3 3 5 13 4
20030722 2100 NA 2 3 4 2 4 3 4
20030722 2200 NA 2 2 3 3 3 2 3
20030722 2300 NA 2 2 2 3 4 4 3
20030722 2400 NA 1 2 3 3 5 3 2
20030723 100 NA 1 1 2 2 3 3 2
20030723 200 NA 1 1 2 2 3 3 2
20030723 300 NA 1 1 2 2 2 2 2
20030723 400 NA 1 1 2 2 3 2 2
20030723 500 NA 1 1 2 2 3 2 2
20030723 600 NA 1 1 5 2 2 1 2
20030723 700 NA 1 1 3 2 3 2 1
20030723 800 NA 2 2 2 2 3 3 2
20030723 900 NA 2 2 3 3 4 3 2
20030723 1000 NA 2 2 5 3 4 3 5
20030723 1100 NA 4 7 13 6 4 5 8
20030723 1200 NA 6 15 NA 8 12 11 13
20030723 1300 NA 8 22 19 16 22 19 19
20030723 1400 NA 15 30 17 25 27 30 20
20030723 1500 NA 20 27 22 30 30 30 24
20030723 1600 NA 19 29 22 26 28 26 23
20030723 1700 NA 15 26 NA 22 23 24 20
20030723 1800 NA 6 11 8 11 16 16 15
20030723 1900 NA 2 2 3 5 6 5 8
20030723 2000 NA 2 3 3 2 3 5 6
20030723 2100 NA 3 4 5 2 2 3 2
20030723 2200 NA 2 3 3 2 3 3 3
20030723 2300 NA 2 3 3 2 3 4 3
20030723 2400 NA 1 2 3 3 4 5 3
20030724 100 NA 1 1 2 2 3 4 2
20030724 200 NA 1 1 2 3 3 3 1
20030724 300 NA 2 1 2 2 3 2 1
20030724 400 NA 1 1 2 2 3 2 1
20030724 500 NA 1 1 2 2 3 2 1
20030724 600 NA 1 1 3 2 2 2 1
20030724 700 NA 1 1 2 2 2 1 1
20030724 800 NA 2 1 2 2 3 3 2
20030724 900 NA 2 2 3 3 4 3 2
20030724 1000 NA 2 1 3 3 3 3 3
20030724 1100 NA 2 3 11 3 3 3 3
20030724 1200 NA 5 4 12 5 9 7 4
20030724 1300 NA 6 7 8 14 15 13 10
20030724 1400 NA 7 10 8 17 15 14 13
20030724 1500 NA 9 13 10 15 17 19 14
20030724 1600 NA 11 16 NA 14 17 22 15
20030724 1700 NA 6 14 NA 12 12 15 11
20030724 1800 NA 2 6 3 5 8 8 5
20030724 1900 NA 1 2 2 2 4 3 2
20030724 2000 NA 2 3 2 2 3 3 3
20030724 2100 NA 2 3 3 2 5 3 3
20030724 2200 NA 2 3 2 2 5 3 3
20030724 2300 NA 2 2 3 2 3 3 4
20030724 2400 NA 1 2 3 2 5 3 3
20030725 100 NA 1 1 2 2 2 3 2
20030725 200 NA 1 1 2 3 3 3 2
20030725 300 NA 1 1 2 2 3 2 2
20030725 400 NA 1 1 2 2 3 2 2
20030725 500 NA 1 1 2 2 3 3 2
20030725 600 NA 1 1 2 2 4 2 2
20030725 700 NA 2 1 3 2 4 2 2
20030725 800 NA 1 1 2 2 4 3 1
20030725 900 NA 3 2 4 2 4 3 2
20030725 1000 NA 2 2 6 3 3 3 3
20030725 1100 NA 5 5 11 4 6 4 5
20030725 1200 NA 14 8 16 8 13 14 8
20030725 1300 NA 14 12 20 15 21 21 17
20030725 1400 NA 16 22 24 23 29 26 25
20030725 1500 NA 12 32 29 27 35 30 23
20030725 1600 NA 20 31 30 28 31 29 25
20030725 1700 NA 14 22 19 27 29 28 19
20030725 1800 NA 5 10 5 13 20 18 10
20030725 1900 NA 1 2 2 4 7 8 3
20030725 2000 NA 1 2 3 5 6 9 4
20030725 2100 NA 1 2 3 6 5 11 2
20030725 2200 NA 1 1 3 3 3 10 2
20030725 2300 NA 1 2 3 2 3 3 2
20030725 2400 NA 1 2 3 2 3 2 2
20030726 100 NA 2 2 2 2 3 6 2
20030726 200 NA 1 2 2 1 2 4 2
20030726 300 NA 1 1 2 2 2 2 2
20030726 400 NA 1 1 2 2 7 2 2
20030726 500 NA 1 1 1 2 2 2 2
20030726 600 NA 1 1 1 2 2 2 2
20030726 700 NA 1 1 1 2 2 2 1
20030726 800 NA 1 1 2 2 2 2 1
20030726 900 NA 1 1 2 2 3 2 1
20030726 1000 NA 1 1 5 2 3 3 2
20030726 1100 NA 2 2 13 3 5 4 2
20030726 1200 NA 7 8 18 5 7 6 5
20030726 1300 NA 12 27 23 15 15 15 16
20030726 1400 NA 20 33 42 31 18 25 23
20030726 1500 NA 27 35 42 35 28 33 29
20030726 1600 NA 27 37 38 36 27 29 29
20030726 1700 NA 21 32 31 30 22 27 25
20030726 1800 NA 13 19 25 20 12 18 13
20030726 1900 NA 2 4 7 3 3 4 3
20030726 2000 NA 2 3 3 2 6 4 5
20030726 2100 NA 2 2 4 2 7 4 4
20030726 2200 NA 2 3 3 3 7 5 3
20030726 2300 NA 2 3 3 3 6 5 3
20030726 2400 NA 2 2 3 3 5 4 2
20030727 100 NA 2 2 4 2 5 4 2
20030727 200 NA 1 1 3 2 4 3 2
20030727 300 NA 1 1 2 2 2 3 2
20030727 400 NA 1 1 2 2 3 3 2
20030727 500 NA 1 1 2 2 4 2 2
20030727 600 NA 1 1 2 2 3 2 2
20030727 700 NA 1 1 2 2 4 2 1
20030727 800 NA 1 1 2 2 2 2 2
20030727 900 NA 1 1 4 2 2 2 2
20030727 1000 NA 2 2 12 2 3 2 3
20030727 1100 NA 5 7 19 7 8 7 8
20030727 1200 NA 12 17 25 23 18 22 13
20030727 1300 NA 25 32 29 29 30 32 25
20030727 1400 NA 33 41 39 34 38 46 35
20030727 1500 NA 34 47 47 50 49 49 39
20030727 1600 NA 41 44 48 49 48 45 38
20030727 1700 NA 28 37 46 38 38 40 31
20030727 1800 NA 22 24 21 30 23 29 23
20030727 1900 NA 2 2 6 8 7 4 4
20030727 2000 NA 2 3 4 2 5 2 3
20030727 2100 NA 2 2 3 2 5 2 3
20030727 2200 NA 1 2 4 2 5 3 3
20030727 2300 NA 1 2 3 2 4 3 4
20030727 2400 NA 1 2 4 2 3 3 2
20030728 100 NA 2 1 6 2 1 3 2
20030728 200 NA 1 1 11 2 2 3 1
20030728 300 NA 1 1 9 2 2 2 2
20030728 400 NA 1 2 12 2 3 2 2
20030728 500 NA 1 1 12 2 2 2 5
20030728 600 NA 1 3 20 2 2 2 1
20030728 700 NA 1 1 8 2 2 2 1
20030728 800 NA 2 2 4 2 2 3 2
20030728 900 NA 2 1 9 2 3 3 2
20030728 1000 NA 2 4 11 3 5 3 5
20030728 1100 NA 3 19 23 4 8 4 14
20030728 1200 NA 6 28 32 12 13 15 26
20030728 1300 NA 10 34 37 24 25 35 31
20030728 1400 NA 21 40 42 37 35 40 34
20030728 1500 NA 28 45 46 42 40 39 34
20030728 1600 NA 31 44 46 44 40 44 35
20030728 1700 NA 27 34 NA 40 38 40 30
20030728 1800 NA 7 21 4 20 20 16 20
20030728 1900 NA 2 2 3 2 5 3 4
20030728 2000 NA 2 3 3 2 5 3 4
20030728 2100 NA 2 3 2 3 6 3 3
20030728 2200 NA 2 3 3 3 6 5 3
20030728 2300 NA 2 2 3 3 5 5 3
20030728 2400 NA 1 2 3 3 3 3 3
20030729 100 NA 1 1 4 2 3 3 2
20030729 200 NA 1 1 5 2 3 2 2
20030729 300 NA 1 1 5 2 4 2 2
20030729 400 NA 1 1 10 2 3 2 1
20030729 500 NA 1 1 12 2 3 2 2
20030729 600 NA 1 1 11 2 3 2 1
20030729 700 NA 1 1 5 2 2 2 2
20030729 800 NA 2 2 3 3 3 2 2
20030729 900 NA 2 2 5 3 4 4 2
20030729 1000 NA 3 3 6 2 3 3 3
20030729 1100 NA 8 5 11 7 8 9 4
20030729 1200 NA 16 11 22 13 14 15 8
20030729 1300 NA 18 23 32 14 23 25 17
20030729 1400 NA 21 32 31 24 27 35 26
20030729 1500 NA 21 42 37 28 28 39 28
20030729 1600 NA 23 48 35 31 27 35 35
20030729 1700 NA 14 44 22 29 27 29 45
20030729 1800 NA 4 10 4 6 7 10 10
20030729 1900 NA 3 3 3 2 3 4 3
20030729 2000 NA 3 3 2 3 5 3 3
20030729 2100 NA 2 2 3 4 6 5 3
20030729 2200 NA 2 2 5 3 6 5 3
20030729 2300 NA 1 2 3 2 5 4 3
20030729 2400 NA 1 2 5 2 6 3 2
20030730 100 NA 1 1 10 2 4 2 2
20030730 200 NA 1 1 15 2 3 2 2
20030730 300 NA 1 1 19 2 3 3 1
20030730 400 NA 1 1 18 2 3 2 2
20030730 500 NA 1 1 18 2 3 1 1
20030730 600 NA 1 1 19 2 3 1 2
20030730 700 NA 1 1 12 2 3 2 2
20030730 800 NA 2 2 4 2 3 3 2
20030730 900 NA 2 3 4 2 2 3 2
20030730 1000 NA 4 2 7 2 3 3 3
20030730 1100 NA 11 5 10 3 6 7 5
20030730 1200 NA 11 10 23 6 9 12 14
20030730 1300 NA 18 24 16 17 17 22 21
20030730 1400 NA 18 37 28 28 32 35 26
20030730 1500 NA 31 NA 35 43 41 46 32
20030730 1600 NA 26 42 40 44 41 53 41
20030730 1700 NA 21 41 29 37 33 50 34
20030730 1800 NA 7 22 10 30 21 32 10
20030730 1900 NA 2 1 3 8 5 13 2
20030730 2000 NA 1 2 2 6 4 8 2
20030730 2100 NA 1 3 3 2 2 4 2
20030730 2200 NA 1 2 2 2 3 2 3
20030730 2300 NA 1 1 3 3 2 2 2
20030730 2400 NA 1 1 4 2 2 2 2
20030731 100 NA 1 1 8 2 2 1 2
20030731 200 NA 1 1 8 2 2 2 2
20030731 300 NA 1 1 4 2 4 5 2
20030731 400 NA 1 1 3 3 9 13 1
20030731 500 NA 1 1 6 5 11 17 2
20030731 600 NA 1 1 5 3 12 13 5
20030731 700 NA 1 1 4 4 6 10 2
20030731 800 NA 1 1 3 2 2 3 1
20030731 900 NA 1 1 3 2 3 2 1
20030731 1000 NA 1 2 8 2 2 3 2
20030731 1100 NA 1 3 16 3 6 7 2
20030731 1200 NA 2 6 10 7 11 12 6
20030731 1300 NA 5 11 14 10 14 15 7
20030731 1400 NA 5 13 15 15 17 13 11
20030731 1500 NA 6 15 19 13 19 17 14
20030731 1600 NA 6 16 11 20 21 22 16
20030731 1700 NA 8 15 8 19 20 19 14
20030731 1800 NA 4 14 4 13 18 18 14
20030731 1900 NA 5 11 5 16 13 10 13
20030731 2000 NA 6 15 5 11 14 12 11
20030731 2100 NA 4 14 5 17 7 14 16
20030731 2200 NA 3 16 11 16 5 6 13
20030731 2300 NA 3 16 12 8 3 3 14
20030731 2400 NA 4 13 9 11 6 11 5
20030801 100 NA 3 11 10 7 2 3 2
20030801 200 NA 2 4 6 3 2 3 2
20030801 300 NA 1 1 3 2 1 2 2
20030801 400 NA 1 1 3 2 2 3 2
20030801 500 NA 1 4 2 2 4 4 1
20030801 600 NA 1 7 2 6 5 7 2
20030801 700 NA 3 2 2 9 6 8 3
20030801 800 NA 1 1 2 4 2 6 4
20030801 900 NA 1 2 2 2 3 2 4
20030801 1000 NA 1 2 5 3 3 4 5
